29.6	-0.048412
29.62	-0.047824
29.64	-0.047236
29.66	-0.04655
29.68	-0.045962
29.7	-0.045374
29.72	-0.044688
29.74	-0.0441
29.76	-0.043512
29.78	-0.042826
29.8	-0.042238
29.82	-0.04165
29.84	-0.040964
29.86	-0.040376
29.88	-0.039788
29.9	-0.039102
29.92	-0.038514
29.94	-0.037926
29.96	-0.03724
29.98	-0.036652
30	-0.036064
30.02	-0.035378
30.04	-0.03479
30.06	-0.034202
30.08	-0.033516
30.1	-0.032928
30.12	-0.03234
30.14	-0.031654
30.16	-0.031066
30.18	-0.030478
30.2	-0.029792
30.22	-0.029204
30.24	-0.028616
30.26	-0.02793
30.28	-0.027342
30.3	-0.026754
30.32	-0.026068
30.34	-0.02548
30.36	-0.024892
30.38	-0.024206
30.4	-0.023618
30.42	-0.02303
30.44	-0.022344
30.46	-0.021756
30.48	-0.021168
30.5	-0.020482
30.52	-0.019894
30.54	-0.019306
30.56	-0.01862
30.58	-0.018032
30.6	-0.017444
30.62	-0.016758
30.64	-0.01617
30.66	-0.015484
30.68	-0.014896
30.7	-0.014308
30.72	-0.013622
30.74	-0.013034
30.76	-0.012446
30.78	-0.01176
30.8	-0.011172
30.82	-0.010584
30.84	-0.009898
30.86	-0.00931
30.88	-0.008722
30.9	-0.008036
30.92	-0.007448
30.94	-0.00686
30.96	-0.006174
30.98	-0.005586
31	-0.004998
31.02	-0.004312
31.04	-0.003724
31.06	-0.003136
31.08	-0.00245
31.1	-0.001862
31.12	-0.001274
31.14	-0.000588
31.16	0
31.18	0
